subject,bing_id,child_age_group,age_in_months,block_number,trial_number,block_type,trial_type,block_background,block_deviant,deviant_position,stimulus_displayed,trial_looking_time,task_type,task_question_type,task_question_response,participant_type
SS1630952161534,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_18_A_a.gif,6064.699999988079,memory,memory_novel,1,adult
SS1630952161534,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_18_A_a.gif,652,memory,memory_novel,1,adult
SS1630952161534,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_18_A_a.gif,651.5999999642372,memory,memory_novel,1,adult
SS1630952161534,NA,adult,NA,5,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_05_A_a.gif,952.899999976158,memory,memory_novel,1,adult
SS1630952161534,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_18_A_a.gif,570.5,memory,memory_novel,1,adult
SS1630952161534,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_18_A_a.gif,1388.100000023842,memory,memory_novel,1,adult
SS1630952161534,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_03_A_a.gif,1020.3000000119208,memory,memory_background,1,adult
SS1630952161534,NA,adult,NA,6,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_03_A_a.gif,1055.399999976158,memory,memory_background,1,adult
SS1630952161534,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_03_A_a.gif,596.5,memory,memory_background,1,adult
SS1630952161534,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_03_A_a.gif,968.899999976158,memory,memory_background,1,adult
SS1630952161534,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_03_A_a.gif,716.4000000357628,memory,memory_background,1,adult
SS1630952161534,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_03_A_a.gif,1096.5,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,1,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_08_A_a.gif,4457.600000143051,memory,memory_novel,1,adult
SS1630952164635,NA,adult,NA,1,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_08_A_a.gif,4315.700000047684,memory,memory_novel,1,adult
SS1630952164635,NA,adult,NA,1,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_08_A_a.gif,7908.299999952316,memory,memory_novel,1,adult
SS1630952164635,NA,adult,NA,1,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_08_A_a.gif,2065.7000000476837,memory,memory_novel,1,adult
SS1630952164635,NA,adult,NA,1,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_08_A_a.gif,4101,memory,memory_novel,1,adult
SS1630952164635,NA,adult,NA,1,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_13_A_a.gif,6759.900000095367,memory,memory_novel,1,adult
SS1630952164635,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,2945.899999856949,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,3468.7999999523163,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,1742.9000000953674,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,5,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_18_A_a.gif,5845.800000190735,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,1334.7000000476835,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,1227.5,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,4352.599999904633,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,6,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,1872.9000000953672,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,827,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,1045.4000000953674,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,1474.2999999523165,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_06_A_a.gif,734.2000000476837,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_17_A_a.gif,2032.7000000476835,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,8,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_03_A_a.gif,2511.699999809265,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_17_A_a.gif,1803.4000000953672,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,8,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_17_A_a.gif,883.9000000953674,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_17_A_a.gif,833.4000000953674,memory,memory_background,1,adult
SS1630952164635,NA,adult,NA,8,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_17_A_a.gif,765.8999998569489,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,1,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_12_A_a.gif,4821.5,memory,memory_novel,1,adult
SS1630952185159,NA,adult,NA,1,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_12_A_a.gif,2030.5999999046328,memory,memory_novel,1,adult
SS1630952185159,NA,adult,NA,1,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_12_A_a.gif,2945.100000143051,memory,memory_novel,1,adult
SS1630952185159,NA,adult,NA,1,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_12_A_a.gif,586.2000000476837,memory,memory_novel,1,adult
SS1630952185159,NA,adult,NA,1,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_12_A_a.gif,4207.099999904633,memory,memory_novel,1,adult
SS1630952185159,NA,adult,NA,1,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_12_A_a.gif,923.5,memory,memory_novel,1,adult
SS1630952185159,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,4020.100000143051,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1725.4000000953674,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,664.7000000476837,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,4,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_19_A_a.gif,2567.5,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,2218.5,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1375.2000000476835,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,3311.7000000476837,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,5,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_17_A_a.gif,2179.199999809265,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,1600.4000000953674,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,5,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,1255.2999999523165,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,1318.6000001430511,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_11_A_a.gif,911,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_13_A_a.gif,1896.4000000953672,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,8,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_13_A_a.gif,990.7999999523164,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_13_A_a.gif,1494.5999999046326,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,8,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_13_A_a.gif,940.8999998569489,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_13_A_a.gif,603.1000001430511,memory,memory_background,1,adult
SS1630952185159,NA,adult,NA,8,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_02_A_a.gif,2439.899999856949,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,1,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_03_A_a.gif,4871.299999952316,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,1,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_03_A_a.gif,4480.700000047684,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,1,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_03_A_a.gif,3404.099999904633,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,1,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_19_A_a.gif,5614.200000047684,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,1,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_03_A_a.gif,5853.799999952316,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,1,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_03_A_a.gif,3665.799999952316,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,2,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_13_A_a.gif,4833.599999904633,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,2,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_02_A_a.gif,4397.599999904633,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,2,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_13_A_a.gif,4771.100000143051,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,2,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_13_A_a.gif,4133,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,2,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_13_A_a.gif,1439.7999999523165,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,2,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_13_A_a.gif,2173,memory,memory_background,1,adult
SS1630952197333,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_18_A_a.gif,3257.400000095367,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,3,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_18_A_a.gif,2038.5,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_18_A_a.gif,4638.5,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_18_A_a.gif,513.7000000476837,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_18_A_a.gif,3320.5,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,3,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_18_A_a.gif,2343.899999856949,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_16_A_a.gif,11208.5,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_16_A_a.gif,2428.099999904633,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_16_A_a.gif,4360.099999904633,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,4,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_16_A_a.gif,1584.7000000476835,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_16_A_a.gif,1854.5,memory,memory_novel,1,adult
SS1630952197333,NA,adult,NA,4,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_14_A_a.gif,4433.299999952316,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,2,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,8597.5,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,2,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,7180.800000071526,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,2,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,6074.400000095367,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,2,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,4374,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,2,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,7422.299999952316,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,2,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,12575.300000071526,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,6288.899999976158,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,3,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_20_A_a.gif,6363.799999952316,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,6084.800000071526,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,3767.700000047684,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,4887.199999928474,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,3,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_07_A_a.gif,5530.900000095367,memory,memory_novel,1,adult
SS1630952218199,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_02_A_a.gif,5957.700000047684,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_02_A_a.gif,1806.100000023842,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_02_A_a.gif,2742.399999976158,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,4,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_12_A_a.gif,4536.700000047684,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_02_A_a.gif,1583,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_02_A_a.gif,2362.7999999523163,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,8,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_15_A_a.gif,7164.5,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,8,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_15_A_a.gif,3637.600000023842,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,8,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_15_A_a.gif,3685.700000047684,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,8,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_15_A_a.gif,3530.7999999523163,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,8,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_15_A_a.gif,2063.8000000715256,memory,memory_background,1,adult
SS1630952218199,NA,adult,NA,8,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_10_A_a.gif,4496.600000023842,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,4674.984999932349,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,3,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_07_A_a.gif,5076.404999941587,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,2656.195000046864,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,1758.874999941327,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,2912.209999980405,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,3,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_03_A_a.gif,1542.7700000582263,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,2993.9200000371784,memory,memory_novel,1,adult
SS1630952326222,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,1310.9300000360236,memory,memory_novel,1,adult
SS1630952326222,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,1424.735000007786,memory,memory_novel,1,adult
SS1630952326222,NA,adult,NA,4,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_08_A_a.gif,3366.894999984652,memory,memory_novel,1,adult
SS1630952326222,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,2633.1350000109524,memory,memory_novel,1,adult
SS1630952326222,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_12_A_a.gif,1252.5499999755991,memory,memory_novel,1,adult
SS1630952326222,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,3280.970000079833,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,6,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,1539.725000038743,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,1516.9649999588728,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,2081.4399999799207,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,1967.3850000835955,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_14_A_a.gif,2656.100000021979,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,7,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_11_A_a.gif,4492.214999976568,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,7,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_11_A_a.gif,1035.0000000325963,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,7,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_11_A_a.gif,1393.3749999850988,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,7,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_11_A_a.gif,941.9150000903757,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,7,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_11_A_a.gif,940.085000009276,memory,memory_background,1,adult
SS1630952326222,NA,adult,NA,7,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_15_A_a.gif,2740.559999947436,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,3,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_03_A_a.gif,4038.5,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,3,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_03_A_a.gif,1844.0999999642372,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,3,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_03_A_a.gif,2489.099999964237,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,3,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_03_A_a.gif,1439.699999988079,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,3,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_03_A_a.gif,1114.399999976158,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,3,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_01_A_a.gif,1723.100000023842,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_02_A_a.gif,1983.9000000357628,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,4,2,complex_dissimilar,deviant,NA,NA,2,images/stimuli/complex_14_A_a.gif,3378.400000035763,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_02_A_a.gif,3194.100000023842,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,4,4,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_02_A_a.gif,1004.5,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_02_A_a.gif,1575.600000023842,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,2,images/stimuli/complex_02_A_a.gif,2826.899999976158,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,2330.300000011921,memory,memory_novel,1,adult
SS1630952415414,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1598.899999976158,memory,memory_novel,1,adult
SS1630952415414,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1281.5,memory,memory_novel,1,adult
SS1630952415414,NA,adult,NA,5,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_15_A_a.gif,1987.9000000357628,memory,memory_novel,1,adult
SS1630952415414,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1632.600000023842,memory,memory_novel,1,adult
SS1630952415414,NA,adult,NA,5,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_05_A_a.gif,1687.4000000357628,memory,memory_novel,1,adult
SS1630952415414,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,1625.199999988079,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,6,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,754.6999999880791,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,513.6000000238419,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,650.6999999880791,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,600.5,memory,memory_background,1,adult
SS1630952415414,NA,adult,NA,6,6,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_09_A_a.gif,541.3000000119209,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,4,1,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_14_A_a.gif,7891.699999999953,memory,memory_novel,1,adult
SS1630952417154,NA,adult,NA,4,2,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_14_A_a.gif,3201,memory,memory_novel,1,adult
SS1630952417154,NA,adult,NA,4,3,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_14_A_a.gif,3001.8000000000466,memory,memory_novel,1,adult
SS1630952417154,NA,adult,NA,4,4,complex_dissimilar,deviant,NA,NA,4,images/stimuli/complex_15_A_a.gif,6228.5,memory,memory_novel,1,adult
SS1630952417154,NA,adult,NA,4,5,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_14_A_a.gif,4510,memory,memory_novel,1,adult
SS1630952417154,NA,adult,NA,4,6,complex_dissimilar,background,NA,NA,4,images/stimuli/complex_14_A_a.gif,6494.100000000093,memory,memory_novel,1,adult
SS1630952417154,NA,adult,NA,5,1,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_01_A_a.gif,5085.29999999993,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,5,2,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_01_A_a.gif,5099.400000000023,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,5,3,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_01_A_a.gif,4886.900000000023,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,5,4,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_01_A_a.gif,6490.300000000047,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,5,5,complex_dissimilar,background,NA,NA,6,images/stimuli/complex_01_A_a.gif,4519.70000000007,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,5,6,complex_dissimilar,deviant,NA,NA,6,images/stimuli/complex_09_A_a.gif,6136.899999999907,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,6,1,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_02_A_a.gif,4358.699999999953,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,6,2,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_02_A_a.gif,4451,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,6,3,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_02_A_a.gif,5323.5,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,6,4,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_02_A_a.gif,1530.9000000000233,memory,memory_background,1,adult
SS1630952417154,NA,adult,NA,6,5,complex_dissimilar,background,NA,NA,NA,images/stimuli/complex_02_A_a.gif,1346.7999999999302,memory,memory_background,1,adult
