subject,trial_looking_time,block_number,block_type,stim_type_selected
SS1613082756638,2755.4599999974016,8,simple_dissimilar,novel
SS1613082756638,2264.4350000016857,9,complex_similar,deviant
SS1613082756638,1697.5750000026892,10,simple_dissimilar,novel
SS1613082756638,2119.1599999991013,11,complex_dissimilar,deviant
SS1613082756638,1866.1550000004354,12,complex_similar,background
SS1613082756638,1345.9499999997206,13,simple_dissimilar,novel
SS1613082756638,3066.109999996843,14,complex_dissimilar,deviant
SS1613082756638,1428.6899999976158,15,simple_dissimilar,novel
SS1613082756638,2297.544999998412,16,complex_similar,deviant
SS1613082756638,2232.795000000624,17,complex_dissimilar,deviant
SS1613082756638,1544.0249999999069,18,simple_dissimilar,deviant
SS1613082756638,2505.74000000488,19,simple_similar,novel
SS1613083417843,1347.0149999964633,0,simple_similar,novel
SS1613083417843,1693.530000001192,1,complex_dissimilar,novel
SS1613083417843,1464.1850000014529,2,complex_dissimilar,novel
SS1613083417843,3480.9899999934714,3,simple_dissimilar,deviant
SS1613083417843,1641.1049999995157,4,complex_similar,novel
SS1613083417843,1588.0999999979394,5,complex_similar,novel
SS1613083417843,1248.340000002645,6,simple_dissimilar,novel
SS1613083417843,1289.4199999980628,7,simple_dissimilar,novel
SS1613083417843,1301.380000001518,8,complex_similar,novel
SS1613083417843,1339.4099999975879,9,simple_similar,novel
SS1613083417843,918.5100000002421,10,simple_similar,novel
SS1613083417843,1030.7199999995646,11,simple_dissimilar,novel
SS1613083417843,1246.7549999972107,12,complex_similar,novel
SS1613083417843,1261.7350000044098,13,complex_similar,novel
SS1613083417843,1538.6550000010175,14,simple_similar,novel
SS1613083417843,2105.2699999971082,15,simple_dissimilar,novel
SS1613083417843,1403.8800000023912,16,complex_dissimilar,novel
SS1613083417843,991.9850000049337,17,complex_dissimilar,novel
SS1613083417843,1416.2550000008196,18,complex_dissimilar,novel
SS1613083417843,1149.240000003134,19,simple_similar,novel
SS1613083738456,1331.090000000404,0,complex_dissimilar,deviant
SS1613083738456,1267.6600000020699,1,simple_dissimilar,novel
SS1613083738456,1386.7400000024645,2,simple_similar,novel
SS1613083738456,2941.8449999983422,3,complex_similar,background
SS1613083738456,4369.61500000034,4,complex_similar,deviant
SS1613083738456,8768.740000000224,5,simple_dissimilar,background
SS1613083738456,1392.4200000008568,6,complex_dissimilar,novel
SS1613083738456,1241.8650000006892,7,complex_dissimilar,deviant
SS1613083738456,5642.9050000013085,8,complex_similar,novel
SS1613083738456,824.0100000009406,9,simple_similar,deviant
SS1613083738456,5233.235000000452,10,simple_similar,deviant
SS1613083738456,2069.844999998808,11,simple_similar,novel
SS1613083738456,2655.5199999974575,12,complex_similar,background
SS1613083738456,1807.7200000014855,13,simple_similar,deviant
SS1613083738456,22977.04500000039,14,complex_dissimilar,background
SS1613083738456,6439.514999998966,15,simple_dissimilar,background
SS1613083738456,8176.899999999325,16,complex_dissimilar,novel
SS1613083738456,2293.25499999756,17,simple_dissimilar,background
SS1613083738456,4326.215000001597,18,simple_dissimilar,deviant
SS1613083738456,1043.8900000015274,19,complex_similar,background
SS1613084105380,2246.9999999855645,0,complex_dissimilar,novel
SS1613084105380,2841.0000000265427,1,complex_similar,novel
SS1613084105380,2826.000000012573,2,simple_similar,novel
SS1613084105380,1886.9999999995343,3,simple_similar,novel
SS1613084105380,829.999999969732,4,complex_similar,novel
SS1613084105380,1321.999999997206,5,complex_dissimilar,novel
SS1613084105380,2456.0000000172295,6,simple_dissimilar,novel
SS1613084105380,2022.9999999981374,7,simple_similar,deviant
SS1613084105380,1513.999999978114,8,complex_dissimilar,background
SS1613084105380,1060.999999998603,9,complex_similar,background
SS1613084105380,1177.9999999678694,10,simple_dissimilar,novel
SS1613084105380,1331.0000000172295,11,complex_dissimilar,novel
SS1613084105380,805.9999999939464,12,simple_dissimilar,deviant
SS1613084105380,1511.0000000102445,13,simple_similar,deviant
SS1613084105380,810.0000000093132,14,simple_dissimilar,novel
SS1613084105380,1723.000000009779,15,complex_similar,novel
SS1613084105380,1267.000000004191,16,complex_dissimilar,novel
SS1613084105380,2207.999999995809,17,simple_similar,novel
SS1613084105380,821.0000000079162,18,complex_similar,novel
SS1613084105380,1839.9999999790452,19,simple_dissimilar,novel
SS1613084875219,2175.4249999765307,0,simple_similar,deviant
SS1613084875219,2254.8499999800697,1,simple_similar,novel
SS1613084875219,1749.640000006184,2,complex_dissimilar,deviant
SS1613084875219,1851.6200000420213,3,simple_similar,background
SS1613084875219,1446.3000000221655,4,simple_dissimilar,novel
SS1613084875219,1253.5600000526756,5,simple_dissimilar,deviant
SS1613084875219,1322.0599999884143,6,simple_dissimilar,novel
SS1613084875219,1851.549999974668,7,complex_dissimilar,novel
SS1613084875219,1261.1299999523908,8,complex_similar,novel
SS1613084875219,1264.3350000260398,9,simple_similar,novel
SS1613084875219,1572.7350000059232,10,simple_dissimilar,background
SS1613084875219,1701.6600000904873,11,complex_similar,novel
SS1613084875219,1348.5700001008809,12,simple_similar,deviant
SS1613084875219,1449.779999977909,13,complex_similar,novel
SS1613084875219,1461.324999993667,14,complex_dissimilar,novel
SS1613084875219,1399.320000037551,15,complex_similar,novel
SS1613084875219,1525.3250000067055,16,complex_similar,background
SS1613084875219,1468.2550000259653,17,complex_dissimilar,background
SS1613084875219,1435.74499997776,18,complex_dissimilar,novel
SS1613084875219,1339.7449999582022,19,simple_dissimilar,deviant
SS1613098591974,2938.1950000068173,0,complex_dissimilar,background
SS1613098591974,3879.5949999883305,1,simple_dissimilar,background
SS1613098591974,4847.5900000019465,2,simple_dissimilar,background
SS1613098591974,2119.0900000045076,3,complex_dissimilar,deviant
SS1613098591974,2389.1650000121444,4,complex_similar,background
SS1613098591974,2220.589999994263,5,complex_similar,background
SS1613098591974,1367.9999999993015,6,simple_similar,background
SS1613098591974,1412.4549999949522,7,simple_similar,background
SS1613098591974,3194.1500000073574,8,complex_dissimilar,background
SS1613098591974,1742.5849999825004,9,complex_similar,background
SS1613098591974,1432.3350000020582,10,simple_dissimilar,background
SS1613098591974,1422.5550000090152,11,complex_dissimilar,background
SS1613098591974,1194.334999989951,12,simple_similar,background
SS1613098591974,2018.1149999960326,13,complex_similar,deviant
SS1613098591974,1223.064999980852,14,complex_dissimilar,background
SS1613098591974,4460.210000001825,15,simple_similar,deviant
SS1613098591974,4297.690000018338,16,simple_dissimilar,background
SS1613098591974,4310.569999984,17,simple_similar,background
SS1613098591974,1485.7449999952223,18,simple_dissimilar,background
SS1613098591974,1164.1699999861885,19,complex_similar,background
SS1613098609473,7914,0,complex_similar,novel
SS1613098609473,10387,1,simple_similar,novel
SS1613098609473,8528,2,complex_similar,deviant
SS1613098609473,4566,3,simple_similar,novel
SS1613098609473,4350,4,simple_similar,deviant
SS1613098609473,4242,5,complex_dissimilar,novel
SS1613098609473,14117,6,complex_similar,novel
SS1613098609473,3237,7,complex_dissimilar,deviant
SS1613098609473,2725,8,complex_similar,novel
SS1613098609473,3579,9,simple_similar,deviant
SS1613098609473,4635,10,complex_dissimilar,novel
SS1613098609473,7013,11,simple_similar,novel
SS1613098609473,6072,12,complex_similar,deviant
SS1613098609473,4218,13,simple_dissimilar,novel
SS1613098609473,1798,14,complex_dissimilar,deviant
SS1613098609473,1763,15,simple_dissimilar,novel
SS1613098609473,1235,16,simple_dissimilar,novel
SS1613098609473,1281,17,simple_dissimilar,deviant
SS1613098609473,2915,18,simple_dissimilar,novel
SS1613098609473,8996,19,complex_dissimilar,deviant
SS1613098613856,4655.079999999376,0,simple_dissimilar,novel
SS1613098613856,4215.47999999969,1,complex_dissimilar,background
SS1613098613856,5175.589999999676,2,simple_similar,novel
SS1613098613856,4180.350000000384,3,complex_dissimilar,novel
SS1613098613856,4939.790000000154,4,complex_similar,novel
SS1613098613856,3762.5999999998603,5,complex_dissimilar,novel
SS1613098613856,3606.319999999716,6,simple_similar,deviant
SS1613098613856,5090.715000000084,7,complex_dissimilar,novel
SS1613098613856,5212.3950000002515,8,simple_dissimilar,novel
SS1613098613856,4616.480000000331,9,complex_similar,novel
SS1613098613856,4357.635000000126,10,complex_similar,novel
SS1613098613856,4930.2000000005355,11,complex_dissimilar,novel
SS1613098613856,4517.275000000023,12,simple_similar,novel
SS1613098613856,5474.774999999441,13,simple_similar,novel
SS1613098613856,4455.800000000396,14,simple_similar,novel
SS1613098613856,4335.51500000048,15,complex_similar,novel
SS1613098613856,3810.1699999995762,16,simple_dissimilar,novel
SS1613098613856,4401.544999999576,17,simple_dissimilar,novel
SS1613098613856,3424.9850000004517,18,simple_dissimilar,novel
SS1613098613856,1782.6849999999395,19,complex_similar,novel
SS1613098617597,3084.104999998817,0,simple_similar,novel
SS1613098617597,1468.6500000068918,1,simple_similar,deviant
SS1613098617597,1491.1749999999302,2,complex_similar,deviant
SS1613098617597,1528.5199999969336,3,simple_dissimilar,background
SS1613098617597,1130.2849999963655,4,complex_similar,background
SS1613098617597,1865.9899999955087,5,complex_similar,deviant
SS1613098617597,1363.2750000004307,6,complex_dissimilar,novel
SS1613098617597,1910.144999998738,7,simple_similar,deviant
SS1613098617597,1145.8299999983865,8,simple_dissimilar,background
SS1613098617597,1267.7650000012363,9,complex_dissimilar,deviant
SS1613098617597,1182.1450000031618,10,complex_dissimilar,deviant
SS1613098617597,1240.575000000419,11,complex_dissimilar,deviant
SS1613098617597,1623.8350000028731,12,simple_dissimilar,background
SS1613098617597,1180.7899999956135,13,simple_dissimilar,novel
SS1613098617597,1017.0900000054389,14,complex_similar,background
SS1613098617597,1128.800000002957,15,simple_similar,novel
SS1613098617597,1224.7899999973597,16,complex_similar,background
SS1613098617597,876.1899999997113,17,complex_dissimilar,background
SS1613098617597,1046.820000000298,18,simple_similar,novel
SS1613098617597,917.8349999974016,19,simple_dissimilar,background
SS1613098632464,2041,0,complex_dissimilar,deviant
SS1613098632464,1523,1,simple_similar,background
SS1613098632464,3357,2,simple_similar,deviant
SS1613098632464,3044,3,complex_dissimilar,novel
SS1613098632464,1704,4,simple_dissimilar,deviant
SS1613098632464,2642,5,simple_similar,novel
SS1613098632464,2686,6,complex_dissimilar,novel
SS1613098632464,1455,7,complex_similar,deviant
SS1613098632464,1973,8,complex_dissimilar,novel
SS1613098632464,1307,9,simple_similar,novel
SS1613098632464,1352,10,simple_similar,deviant
SS1613098632464,2863,11,complex_similar,deviant
SS1613098632464,2646,12,simple_dissimilar,novel
SS1613098632464,1649,13,complex_similar,novel
SS1613098632464,1327,14,complex_similar,deviant
SS1613098632464,1188,15,simple_dissimilar,deviant
SS1613098632464,1132,16,simple_dissimilar,background
SS1613098632464,1348,17,complex_dissimilar,novel
SS1613098632464,1400,18,complex_similar,deviant
SS1613098632464,1480,19,simple_dissimilar,deviant
SS1613098632991,5063.544999994338,0,complex_dissimilar,novel
SS1613098632991,7002.044999983627,1,simple_dissimilar,novel
SS1613098632991,4796.929999993881,2,complex_dissimilar,novel
SS1613098632991,8317.970000015339,3,simple_similar,novel
SS1613098632991,4446.875000005821,4,simple_dissimilar,novel
SS1613098632991,7118.235000013374,5,complex_dissimilar,novel
SS1613098632991,11370.25000001886,6,simple_dissimilar,novel
SS1613098632991,3899.2350000014994,7,complex_similar,novel
SS1613098632991,2836.3500000094064,8,simple_similar,deviant
SS1613098632991,2891.5200000163168,9,complex_similar,deviant
SS1613098632991,2602.7799999981653,10,simple_similar,deviant
SS1613098632991,2831.4200000138953,11,simple_similar,background
SS1613098632991,3751.195000001462,12,simple_similar,novel
SS1613098632991,4536.799999984214,13,complex_similar,novel
SS1613098632991,13612.94999999227,14,complex_dissimilar,novel
SS1613098632991,2870.8400000003166,15,complex_similar,deviant
SS1613098632991,3298.7500000279397,16,simple_dissimilar,novel
SS1613098632991,2341.9049999909475,17,complex_dissimilar,deviant
SS1613098632991,2989.2749999824446,18,simple_dissimilar,deviant
SS1613098632991,1795.3200000163633,19,complex_similar,background
SS1613098651089,1641.4950000005774,0,simple_dissimilar,background
SS1613098651089,1819.5949999906588,1,complex_similar,deviant
SS1613098651089,1452.734999996028,2,simple_dissimilar,deviant
SS1613098651089,1219.1250000003492,3,simple_similar,novel
SS1613098651089,1058.4050000004936,4,simple_similar,background
SS1613098651089,1047.9300000122748,5,simple_similar,background
SS1613098651089,984.8199999949429,6,complex_similar,background
SS1613098651089,1393.7950000079582,7,simple_similar,deviant
SS1613098651089,1196.179999996093,8,simple_similar,background
SS1613098651089,1660.7349999947473,9,complex_dissimilar,deviant
SS1613098651089,1271.3750000082655,10,complex_dissimilar,novel
SS1613098651089,1220.460000008461,11,simple_dissimilar,background
SS1613098651089,4018.795000007958,12,complex_similar,background
SS1613098651089,1262.6100000023143,13,simple_dissimilar,background
SS1613098651089,3757.329999990179,14,complex_dissimilar,deviant
SS1613098651089,1415.669999999227,15,complex_dissimilar,deviant
SS1613098651089,1759.0049999969779,16,simple_dissimilar,background
SS1613098651089,1583.4900000016205,17,complex_similar,background
SS1613098651089,1931.4200000051642,18,complex_similar,background
SS1613098651089,4396.550000002026,19,complex_dissimilar,background
SS1613098677457,8429.159999982221,0,complex_similar,novel
SS1613098677457,6413.884999998845,1,complex_dissimilar,novel
SS1613098677457,7660.149999993155,2,complex_similar,novel
SS1613098677457,6327.594999992289,3,complex_dissimilar,novel
SS1613098677457,5738.080000021728,4,simple_similar,novel
SS1613098677457,6571.820000023581,5,complex_dissimilar,novel
SS1613098677457,4727.200000005541,6,simple_similar,novel
SS1613098677457,3835.474999982398,7,simple_similar,novel
SS1613098677457,6660.880000022007,8,simple_dissimilar,novel
SS1613098677457,4665.449999982957,9,simple_dissimilar,novel
SS1613098677457,4297.499999997672,10,simple_similar,novel
SS1613098677457,3870.594999997411,11,simple_dissimilar,novel
SS1613098677457,2136.9150000216905,12,complex_similar,novel
SS1613098677457,5240.135000011651,13,complex_dissimilar,novel
SS1613098677457,3758.9599999890197,14,complex_dissimilar,novel
SS1613098677457,3416.4799999969546,15,complex_similar,novel
SS1613098677457,3776.265000004787,16,simple_dissimilar,novel
SS1613098677457,4551.859999989392,17,complex_similar,novel
SS1613098677457,3615.7500000088476,18,simple_similar,novel
SS1613098677457,2454.904999973951,19,simple_dissimilar,novel
SS1613098679268,3049.1399999707937,0,simple_similar,novel
SS1613098679268,1812.3399999574758,1,complex_similar,deviant
SS1613098679268,1573.6250000307336,2,complex_dissimilar,deviant
SS1613098679268,1490.485000028275,3,complex_dissimilar,background
SS1613098679268,1392.9650000180118,4,simple_similar,novel
SS1613098679268,1808.5650000255555,5,complex_dissimilar,novel
SS1613098679268,1632.1749999886379,6,simple_dissimilar,novel
SS1613098679268,842.8350000292994,7,simple_dissimilar,novel
SS1613098679268,1016.9250000151806,8,complex_similar,background
SS1613098679268,864.4949999987148,9,complex_similar,deviant
SS1613098679268,948.685000021942,10,simple_dissimilar,deviant
SS1613098679268,1644.7149999556132,11,complex_similar,novel
SS1613098679268,1331.5450000343844,12,simple_similar,deviant
SS1613098679268,923.6550000030547,13,simple_dissimilar,deviant
SS1613098679268,810.8649999601766,14,complex_similar,novel
SS1613098679268,865.4450000147335,15,complex_dissimilar,novel
SS1613098679268,961.1549999797717,16,simple_dissimilar,deviant
SS1613098679268,1504.2149999761023,17,complex_dissimilar,novel
SS1613098679268,1060.4599999613129,18,simple_similar,deviant
SS1613098679268,821.4500000001863,19,simple_similar,deviant
SS1613098704627,1428.000000026077,0,simple_dissimilar,novel
SS1613098704627,1136.0000001266599,1,simple_similar,deviant
SS1613098704627,816.9999999925494,2,complex_similar,novel
SS1613098704627,1100.9999999776483,3,simple_similar,novel
SS1613098704627,1085.0000001490116,4,simple_similar,novel
SS1613098704627,963.0000001750886,5,complex_similar,novel
SS1613098704627,1134.999999962747,6,simple_similar,background
SS1613098704627,911.9999997317791,7,complex_dissimilar,novel
SS1613098704627,974.000000115484,8,complex_dissimilar,novel
SS1613098704627,860.0000000558794,9,simple_dissimilar,background
SS1613098704627,810.9999999403954,10,complex_dissimilar,novel
SS1613098704627,1181.000000052154,11,complex_similar,background
SS1613098704627,980.9999998658895,12,simple_dissimilar,novel
SS1613098704627,861.9999999180436,13,simple_dissimilar,background
SS1613098704627,1172.9999996721745,14,complex_dissimilar,novel
SS1613098704627,1175.9999996982515,15,complex_similar,novel
SS1613098704627,937.0000001043081,16,simple_similar,novel
SS1613098704627,801.9999998621643,17,simple_dissimilar,novel
SS1613098704627,995.9999999962747,18,complex_dissimilar,background
SS1613098704627,1070.999999716878,19,complex_similar,background
SS1613098720356,7218.2849996723235,0,simple_dissimilar,novel
SS1613098720356,7131.34499983862,1,complex_similar,novel
SS1613098720356,5722.23499994725,2,simple_dissimilar,novel
SS1613098720356,4521.785000059754,3,complex_dissimilar,novel
SS1613098720356,3705.46500030905,4,complex_similar,deviant
SS1613098720356,4549.139999970794,5,simple_similar,novel
SS1613098720356,6391.900000348687,6,complex_dissimilar,novel
SS1613098720356,4566.605000011623,7,simple_dissimilar,novel
SS1613098720356,5319.714999943972,8,complex_dissimilar,novel
SS1613098720356,5110.484999790788,9,simple_similar,novel
SS1613098720356,4278.515000082552,10,complex_dissimilar,novel
SS1613098720356,4448.67000002414,11,complex_dissimilar,novel
SS1613098720356,4310.130000300705,12,simple_similar,novel
SS1613098720356,5048.205000068992,13,simple_dissimilar,novel
SS1613098720356,5062.8650004044175,14,simple_similar,novel
SS1613098720356,5004.330000095069,15,complex_similar,novel
SS1613098720356,2551.050000078976,16,complex_similar,novel
SS1613098720356,2887.0900000445545,17,complex_similar,novel
SS1613098720356,2415.639999974519,18,simple_similar,novel
SS1613098720356,2006.7100000567734,19,simple_dissimilar,novel
SS1613098735687,2706.0000000172295,0,simple_similar,background
SS1613098735687,10484.999999997672,1,complex_similar,deviant
SS1613098735687,3628.9999999979045,2,complex_similar,background
SS1613098735687,24882.999999984168,3,simple_similar,novel
SS1613098735687,3895.999999990454,4,complex_similar,novel
SS1613098735687,4840.999999997439,5,simple_dissimilar,novel
SS1613098735687,3774.000000016531,6,complex_dissimilar,novel
SS1613098735687,2229.999999993015,7,complex_dissimilar,deviant
SS1613098735687,3074.9999999941792,8,complex_dissimilar,background
SS1613098735687,2384.999999991851,9,complex_dissimilar,novel
SS1613098735687,2830.0000000279397,10,simple_similar,deviant
SS1613098735687,1835.0000000034925,11,complex_similar,novel
SS1613098735687,6460.0000000034925,12,simple_dissimilar,background
SS1613098735687,3139.9999999965075,13,simple_dissimilar,novel
SS1613098735687,5380.999999976484,14,simple_similar,background
SS1613098735687,4246.0000000253785,15,simple_dissimilar,novel
SS1613098735687,3406.999999989057,16,complex_dissimilar,background
SS1613098735687,1527.0000000135042,17,simple_dissimilar,deviant
SS1613098735687,890.0000000256114,18,complex_similar,background
SS1613098735687,1275.9999999951106,19,simple_similar,deviant
SS1613098735934,6572.435000049882,0,simple_similar,deviant
SS1613098735934,9931.885000038892,1,simple_similar,novel
SS1613098735934,3355.3199999267235,2,simple_similar,background
SS1613098735934,6845.304999919608,3,simple_dissimilar,novel
SS1613098735934,12508.680000039749,4,complex_similar,novel
SS1613098735934,2364.269999973476,5,complex_similar,deviant
SS1613098735934,1676.505000051111,6,complex_similar,background
SS1613098735934,2427.9149999609217,7,complex_dissimilar,novel
SS1613098735934,2939.0850000316277,8,simple_dissimilar,deviant
SS1613098735934,3323.894999991171,9,simple_dissimilar,novel
SS1613098735934,4411.455000005662,10,simple_dissimilar,novel
SS1613098735934,6798.649999964982,11,complex_similar,novel
SS1613098735934,3627.874999959022,12,simple_dissimilar,novel
SS1613098735934,3114.449999947101,13,complex_dissimilar,background
SS1613098735934,2970.449999975972,14,simple_similar,deviant
SS1613098735934,4420.340000023134,15,complex_similar,novel
SS1613098735934,3044.3249999778345,16,simple_similar,deviant
SS1613098735934,4440.9350000321865,17,complex_dissimilar,novel
SS1613098735934,8132.139999954961,18,complex_dissimilar,novel
SS1613098735934,3625.245000072755,19,complex_dissimilar,novel
SS1613098760891,2136.570000043139,0,complex_dissimilar,background
SS1613098760891,3343.6700000427663,1,complex_similar,deviant
SS1613098760891,1396.7999999411404,2,simple_dissimilar,background
SS1613098760891,1643.5199999948964,3,simple_similar,background
SS1613098760891,1614.9650000268593,4,simple_dissimilar,background
SS1613098760891,1627.5750000029802,5,complex_similar,background
SS1613098760891,1486.504999990575,6,complex_dissimilar,background
SS1613098760891,4547.704999987036,7,simple_similar,background
SS1613098760891,1461.019999999553,8,complex_similar,novel
SS1613098760891,1457.0650000358,9,complex_dissimilar,deviant
SS1613098760891,1493.8999999547377,10,simple_dissimilar,novel
SS1613098760891,1367.7300000097603,11,simple_similar,deviant
SS1613098760891,1325.675000040792,12,simple_similar,novel
SS1613098760891,920.5049999989569,13,simple_similar,deviant
SS1613098760891,1678.759999992326,14,complex_dissimilar,background
SS1613098760891,2997.3950000246987,15,complex_dissimilar,novel
SS1613098760891,1648.5799999907613,16,simple_dissimilar,novel
SS1613098760891,1462.0699999621138,17,simple_dissimilar,novel
SS1613098760891,1375.1550000859424,18,complex_similar,novel
SS1613098760891,1601.1249999981374,19,complex_similar,novel
SS1613098839527,4717.509999999311,0,simple_similar,novel
SS1613098839527,7219.164999999339,1,complex_dissimilar,novel
SS1613098839527,2970.4200000021956,2,complex_dissimilar,novel
SS1613098839527,3241.0750000024564,3,simple_dissimilar,deviant
SS1613098839527,4510.939999997208,4,complex_similar,novel
SS1613098839527,5607.539999994333,5,complex_similar,background
SS1613098839527,2568.965000002936,6,simple_dissimilar,novel
SS1613098839527,2944.5549999989453,7,simple_dissimilar,novel
SS1613098839527,2294.1950000065845,8,simple_similar,deviant
SS1613098839527,3477.064999996219,9,complex_similar,novel
SS1613098839527,4470.529999995779,10,simple_dissimilar,novel
SS1613098839527,23828.85000000242,11,simple_similar,novel
SS1613098839527,1767.3850000036182,12,complex_dissimilar,background
SS1613098839527,2934.649999999907,13,simple_dissimilar,deviant
SS1613098839527,2604.645000003744,14,simple_similar,deviant
SS1613098839527,2375.225000000559,15,complex_dissimilar,background
SS1613098839527,2987.339999996708,16,complex_similar,novel
SS1613098839527,2300.115000002552,17,simple_similar,deviant
SS1613098839527,2435.8799999944167,18,complex_similar,novel
SS1613098839527,3556.2050000050804,19,complex_dissimilar,deviant
SS1613098863310,6726.725000026636,0,simple_dissimilar,novel
SS1613098863310,1465.5549999559298,1,complex_similar,background
SS1613098863310,1883.82000005804,2,complex_dissimilar,background
SS1613098863310,7893.135000090115,3,simple_dissimilar,novel
SS1613098863310,1574.0750000812113,4,complex_similar,background
SS1613098863310,7293.904999922961,5,complex_dissimilar,deviant
SS1613098863310,1311.8599999696016,6,simple_similar,background
SS1613098863310,5713.720000069588,7,complex_dissimilar,deviant
SS1613098863310,5495.1800000388175,8,simple_dissimilar,novel
SS1613098863310,1349.2450000019744,9,complex_dissimilar,background
SS1613098863310,1182.344999932684,10,simple_similar,deviant
SS1613098863310,1464.5849999040365,11,complex_similar,deviant
SS1613098863310,1132.4900000588968,12,simple_similar,background
SS1613098863310,4424.185000080615,13,complex_similar,novel
SS1613098863310,3433.449999964796,14,complex_dissimilar,novel
SS1613098863310,1258.1499999621883,15,simple_dissimilar,background
SS1613098863310,4330.19000007771,16,simple_similar,novel
SS1613098863310,4493.634999915957,17,complex_similar,novel
SS1613098863310,4445.785000058822,18,simple_similar,novel
SS1613098863310,3623.4150001080707,19,simple_dissimilar,novel
SS1613098940988,4190.069999994012,0,complex_similar,novel
SS1613098940988,3020.914999998058,1,complex_dissimilar,novel
SS1613098940988,2839.1400000080466,2,simple_similar,novel
SS1613098940988,4482.480000003125,3,simple_similar,novel
SS1613098940988,2638.320000009844,4,complex_similar,novel
SS1613098940988,1851.6399999905843,5,simple_dissimilar,novel
SS1613098940988,4355.045000000973,6,simple_similar,novel
SS1613098940988,2381.879999997909,7,simple_dissimilar,novel
SS1613098940988,4170.630000004894,8,simple_dissimilar,novel
SS1613098940988,3149.5050000055926,9,simple_dissimilar,novel
SS1613098940988,2137.0649999997113,10,complex_dissimilar,novel
SS1613098940988,4608.655000000726,11,complex_similar,novel
SS1613098940988,3034.9950000061654,12,simple_similar,novel
SS1613098940988,2255.9399999998277,13,simple_similar,novel
SS1613098940988,5347.804999994696,14,complex_similar,novel
SS1613098940988,2981.5300000016578,15,simple_dissimilar,novel
SS1613098940988,1503.1700000079582,16,complex_similar,novel
SS1613098940988,1311.5850000001956,17,complex_dissimilar,novel
SS1613098940988,1886.5049999993062,18,complex_dissimilar,novel
SS1613098940988,1492.0399999944493,19,complex_dissimilar,novel
SS1613098982847,6329.6699999889825,0,complex_dissimilar,background
SS1613098982847,4576.425000003655,1,complex_dissimilar,deviant
SS1613098982847,5706.914999999572,2,simple_dissimilar,background
SS1613098982847,4706.829999992624,3,complex_similar,deviant
SS1613098982847,2954.1200000065146,4,complex_similar,novel
SS1613098982847,8658.145000005607,5,complex_similar,deviant
SS1613098982847,10471.650000003865,6,complex_similar,background
SS1613098982847,10201.194999998552,7,simple_similar,novel
SS1613098982847,3481.589999992866,8,simple_similar,deviant
SS1613098982847,14403.309999991325,9,simple_similar,background
SS1613098982847,6100.27500000142,10,complex_dissimilar,background
SS1613098982847,3039.225000012084,11,simple_dissimilar,novel
SS1613098982847,7070.795000004,12,complex_similar,novel
SS1613098982847,4531.469999998808,13,simple_dissimilar,deviant
SS1613098982847,2256.975000008242,14,simple_dissimilar,novel
SS1613098982847,6029.919999997946,15,complex_dissimilar,background
SS1613098982847,1380.2750000002561,16,simple_similar,deviant
SS1613098982847,16332.055000017863,17,simple_dissimilar,deviant
SS1613098982847,9108.244999992894,18,complex_dissimilar,deviant
SS1613098982847,4341.750000003958,19,simple_similar,deviant
SS1613099079304,2819.2149998620152,0,simple_similar,deviant
SS1613099079304,2741.1050002090633,1,simple_dissimilar,deviant
SS1613099079304,2957.425000332296,2,simple_dissimilar,novel
SS1613099079304,1816.0350003279746,3,simple_similar,novel
SS1613099079304,1496.3850003667176,4,complex_similar,novel
SS1613099079304,1431.9650001823902,5,complex_dissimilar,background
SS1613099079304,2073.940000217408,6,simple_similar,novel
SS1613099079304,1914.595000166446,7,simple_dissimilar,novel
SS1613099079304,1212.3549996875226,8,complex_similar,background
SS1613099079304,1413.0399997346103,9,complex_dissimilar,background
SS1613099079304,1484.5399998128414,10,simple_similar,background
SS1613099079304,1800.4749996587634,11,simple_dissimilar,novel
SS1613099079304,1547.424999717623,12,complex_similar,deviant
SS1613099079304,1766.9750002212822,13,complex_dissimilar,background
SS1613099079304,1199.100000038743,14,complex_dissimilar,deviant
SS1613099079304,1485.6049997732043,15,complex_similar,deviant
SS1613099079304,2176.949999947101,16,complex_dissimilar,deviant
SS1613099079304,1417.1400002203882,17,simple_similar,background
SS1613099079304,1666.8200001120567,18,complex_similar,novel
SS1613099079304,2443.9600000157952,19,simple_dissimilar,novel
SS1613099355317,2842.155000002822,0,simple_dissimilar,novel
SS1613099355317,2011.6700000042329,1,simple_dissimilar,novel
SS1613099355317,1292.2650000080466,2,simple_similar,background
SS1613099355317,1560.8900000050198,3,simple_dissimilar,deviant
SS1613099355317,1864.845000000787,4,complex_dissimilar,novel
SS1613099355317,1727.479999998468,5,complex_similar,deviant
SS1613099355317,3653.0199999950128,6,complex_similar,novel
SS1613099355317,3775.3700000001118,7,complex_dissimilar,novel
SS1613099355317,1264.3249999935506,8,complex_dissimilar,deviant
SS1613099355317,1372.4599999957718,9,complex_similar,background
SS1613099355317,910.5399999942165,10,simple_dissimilar,deviant
SS1613099355317,1684.5150000124704,11,complex_similar,deviant
SS1613099355317,1844.385000001057,12,simple_similar,background
SS1613099355317,1358.7349999987055,13,complex_similar,novel
SS1613099355317,2096.2049999914598,14,complex_dissimilar,deviant
SS1613099355317,835.4950000037206,15,simple_similar,deviant
SS1613099355317,4969.515000001411,16,simple_similar,deviant
